From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-01-03 05:00:00,2020-01-03 06:00:00,82.0,185.15,62.29,88.44,150.71,19.37,7.64,0.91,17.04,13.79,,23.74,32.6,78.01,0.65,267.21,,,,20.27,
2020-01-03 06:00:00,2020-01-03 07:00:00,88.42,210.5,96.83,88.4,185.23,18.99,8.71,1.34,17.86,13.98,,22.13,33.35,79.95,0.46,221.87,,,,19.91,
2020-01-03 07:00:00,2020-01-03 08:00:00,93.57,215.75,162.16,94.1,256.32,17.94,12.18,2.09,20.38,15.12,,23.51,33.57,80.14,0.46,162.79,17.32,,,19.92,
2020-01-03 08:00:00,2020-01-03 09:00:00,128.83,307.88,140.43,108.55,248.91,23.13,12.28,1.92,24.54,19.82,,27.39,43.07,74.76,0.71,157.67,107.82,,,21.75,
2020-01-03 09:00:00,2020-01-03 10:00:00,102.75,245.67,27.07,91.76,118.83,19.91,14.33,0.92,35.34,15.0,,18.18,32.81,62.18,1.05,103.23,223.51,,,24.69,
2020-01-03 10:00:00,2020-01-03 11:00:00,81.67,184.0,12.44,77.16,89.59,17.9,17.09,0.67,64.72,15.78,,19.94,35.29,55.64,1.61,167.15,405.42,,,26.11,
2020-01-03 11:00:00,2020-01-03 12:00:00,69.95,156.0,8.18,77.15,85.31,20.39,15.5,0.73,86.58,12.46,,16.14,25.22,58.37,3.0,303.09,427.73,,,25.97,
2020-01-03 12:00:00,2020-01-03 13:00:00,84.53,190.0,4.31,48.38,52.69,18.27,15.96,0.54,93.36,12.3,,12.33,21.46,60.15,4.17,298.53,532.94,,,26.05,
2020-01-03 13:00:00,2020-01-03 14:00:00,85.09,169.17,2.62,40.09,42.72,17.72,15.98,0.46,92.99,10.54,,10.75,17.84,57.94,4.89,300.27,528.26,,,26.08,
2020-01-03 14:00:00,2020-01-03 15:00:00,74.95,156.67,2.07,35.7,37.77,17.11,14.9,0.44,92.18,10.25,,5.87,13.73,60.32,5.07,307.12,455.78,,,25.71,
2020-01-03 15:00:00,2020-01-03 16:00:00,72.17,160.0,1.78,40.69,42.45,17.56,16.62,0.44,99.62,9.92,,6.75,12.33,61.77,5.1,308.19,340.46,,,25.49,
2020-01-03 16:00:00,2020-01-03 17:00:00,69.25,155.75,1.47,47.61,49.08,15.73,15.45,0.44,93.69,9.9,,8.87,15.28,60.16,3.77,310.03,197.78,,,25.43,
2020-01-03 17:00:00,2020-01-03 18:00:00,67.17,150.83,1.15,59.53,60.67,15.11,11.05,0.47,89.4,10.31,,14.43,20.87,62.94,3.24,305.08,46.32,,,24.63,
2020-01-03 18:00:00,2020-01-03 19:00:00,68.83,,0.91,70.15,71.08,15.56,,,,10.83,,18.72,22.06,66.96,2.62,311.56,,,,23.82,
2020-01-03 19:00:00,2020-01-03 20:00:00,69.0,160.0,2.68,113.77,116.45,16.86,9.48,0.97,51.84,13.93,,15.41,30.05,68.85,1.9,305.54,,,,23.52,
2020-01-03 20:00:00,2020-01-03 21:00:00,85.45,188.88,4.89,133.62,138.51,18.05,9.73,1.14,38.18,15.77,,19.44,39.44,69.89,1.1,257.45,,,,23.12,
2020-01-03 21:00:00,2020-01-03 22:00:00,90.66,208.83,13.21,154.07,167.29,18.13,9.27,1.33,21.17,17.44,,23.6,44.39,71.53,1.18,260.68,,,,22.75,
2020-01-03 22:00:00,2020-01-03 23:00:00,100.14,235.25,22.14,164.08,186.22,18.38,9.86,1.51,18.04,17.48,,25.75,50.53,72.39,1.37,210.6,,,,22.5,
2020-01-03 23:00:00,2020-01-04 00:00:00,101.0,240.38,25.81,151.75,177.56,18.7,10.19,1.41,17.52,15.69,,25.4,49.05,73.26,0.77,292.24,,,,21.97,
2020-01-04 00:00:00,2020-01-04 01:00:00,106.48,241.75,38.02,136.89,174.91,19.24,9.09,1.34,14.72,16.02,,23.9,48.42,75.22,0.72,218.95,,,,21.38,
2020-01-04 01:00:00,2020-01-04 02:00:00,107.91,238.5,85.73,121.96,207.7,18.0,9.9,1.67,15.68,17.23,,24.61,48.39,77.98,0.63,292.65,,,,20.65,
2020-01-04 02:00:00,2020-01-04 03:00:00,124.5,278.25,15.39,91.48,106.84,19.17,7.78,0.78,25.5,17.46,,26.57,44.83,76.68,0.85,250.73,,,,20.6,
2020-01-04 03:00:00,2020-01-04 04:00:00,90.36,197.38,8.82,93.69,102.51,16.61,7.68,0.69,23.62,15.34,,21.35,31.59,77.33,0.95,281.86,,,,20.23,
2020-01-04 04:00:00,2020-01-04 05:00:00,84.26,178.88,6.57,75.31,81.89,15.4,7.72,0.62,25.45,13.72,,22.14,31.38,76.84,1.03,245.35,,,,19.82,
2020-01-04 05:00:00,2020-01-04 06:00:00,84.0,182.17,9.17,82.88,92.05,15.2,7.59,0.62,22.24,14.33,,22.62,30.33,76.29,0.99,274.6,,,,19.47,
2020-01-04 06:00:00,2020-01-04 07:00:00,84.0,179.0,13.8,93.61,107.4,13.78,7.81,0.69,21.46,14.65,,23.41,28.59,74.13,1.03,271.27,,,,19.23,
2020-01-04 07:00:00,2020-01-04 08:00:00,84.0,187.75,29.18,101.67,130.87,13.01,8.74,0.79,19.47,14.25,,14.93,26.07,73.09,0.9,284.25,16.12,,,19.26,
2020-01-04 08:00:00,2020-01-04 09:00:00,87.66,200.38,34.51,100.29,134.79,13.57,11.22,0.82,23.69,14.45,,15.57,25.91,68.95,0.97,200.13,108.14,,,20.59,
2020-01-04 09:00:00,2020-01-04 10:00:00,85.27,203.75,30.54,99.66,130.18,15.51,16.36,1.0,27.52,15.8,,21.04,26.13,63.02,1.03,129.56,206.43,,,22.83,
2020-01-04 10:00:00,2020-01-04 11:00:00,91.4,209.0,16.56,101.62,118.18,14.29,20.97,0.85,54.3,15.73,,17.89,27.77,55.61,1.76,284.79,389.87,,,24.3,
2020-01-04 11:00:00,2020-01-04 12:00:00,91.09,202.0,9.58,80.98,90.56,13.45,19.75,0.61,71.41,10.85,,52.66,66.24,52.39,2.71,281.32,505.62,,,24.7,
2020-01-04 12:00:00,2020-01-04 13:00:00,74.55,173.0,4.12,49.86,53.97,12.92,17.3,0.46,81.55,9.02,,40.09,40.28,53.72,3.6,294.21,568.79,,,25.04,
2020-01-04 13:00:00,2020-01-04 14:00:00,69.34,160.23,3.68,46.88,50.55,13.26,18.29,0.41,86.66,8.76,,24.61,22.87,56.31,4.82,301.67,566.86,,,24.93,
2020-01-04 14:00:00,2020-01-04 15:00:00,63.52,157.25,2.5,42.85,45.35,13.3,18.21,0.4,91.7,10.15,,14.47,16.43,56.98,4.77,300.06,501.8,,,25.16,
2020-01-04 15:00:00,2020-01-04 16:00:00,63.0,147.83,2.14,43.95,46.09,13.51,17.41,0.41,97.36,10.03,,10.25,17.78,57.62,4.43,309.08,396.05,,,25.04,
2020-01-04 16:00:00,2020-01-04 17:00:00,61.17,147.0,1.42,43.32,44.74,12.67,15.05,0.41,95.8,9.04,,12.04,13.62,58.61,4.32,307.65,222.98,,,24.67,
2020-01-04 17:00:00,2020-01-04 18:00:00,64.66,144.0,0.98,56.43,57.4,12.31,11.06,0.45,89.2,9.28,,21.13,19.18,62.96,3.56,307.81,45.67,,,23.84,
2020-01-04 18:00:00,2020-01-04 19:00:00,66.83,140.0,1.25,65.7,66.97,11.84,8.62,0.49,61.19,9.18,,24.27,18.88,66.17,2.62,312.49,,,,23.03,
2020-01-04 19:00:00,2020-01-04 20:00:00,59.69,131.0,2.12,94.07,96.19,12.99,9.02,0.71,54.05,10.22,,23.58,28.09,68.69,1.47,296.46,,,,22.73,
2020-01-04 20:00:00,2020-01-04 21:00:00,66.31,154.62,4.37,121.82,126.19,13.31,8.77,0.96,34.2,13.43,,23.3,34.03,68.49,1.15,274.88,,,,22.47,
2020-01-04 21:00:00,2020-01-04 22:00:00,77.97,183.38,12.36,153.26,165.62,13.8,10.65,1.25,19.93,15.35,,22.7,43.9,68.32,0.69,236.61,,,,22.0,
2020-01-04 22:00:00,2020-01-04 23:00:00,103.67,243.88,36.83,136.38,173.22,17.54,9.81,1.81,12.21,17.99,,26.92,50.64,74.21,0.35,176.05,,,,20.83,
2020-01-04 23:00:00,2020-01-05 00:00:00,125.25,306.41,198.32,136.26,334.65,13.66,13.5,2.58,12.85,19.31,,36.42,53.63,76.62,0.36,177.69,,,,20.65,
2020-01-05 00:00:00,2020-01-05 01:00:00,145.28,364.97,179.86,126.06,305.85,15.64,14.0,2.3,14.88,19.12,,34.63,67.16,74.85,0.61,214.71,,,,21.13,
2020-01-05 01:00:00,2020-01-05 02:00:00,141.52,334.38,188.89,118.12,307.0,16.62,15.14,2.17,16.13,21.64,,37.81,67.41,77.68,0.77,154.0,,,,20.7,
2020-01-05 02:00:00,2020-01-05 03:00:00,131.86,322.0,21.36,115.02,136.37,17.22,9.77,0.94,20.7,17.66,,33.43,54.91,78.59,0.69,161.34,,,,20.45,
2020-01-05 03:00:00,2020-01-05 04:00:00,100.84,226.5,13.31,80.2,93.52,16.21,9.01,0.79,22.89,13.71,,26.43,36.89,82.12,0.88,136.42,,,,19.97,
2020-01-05 04:00:00,2020-01-05 05:00:00,101.67,223.5,10.4,75.85,86.25,16.62,8.61,0.75,27.61,14.05,,18.57,29.84,83.51,0.69,162.14,,,,19.79,
2020-01-05 05:00:00,2020-01-05 06:00:00,106.57,227.62,10.0,72.83,82.83,15.85,8.62,0.72,25.75,14.1,,15.78,20.93,84.04,0.69,157.55,,,,19.52,
2020-01-05 06:00:00,2020-01-05 07:00:00,106.09,224.5,18.98,77.12,96.09,15.09,8.56,0.68,20.94,13.15,,16.04,22.01,81.69,0.81,153.31,,,,19.47,
2020-01-05 07:00:00,2020-01-05 08:00:00,91.38,196.5,12.42,64.7,77.11,14.51,8.9,0.65,25.4,13.97,,17.62,22.18,77.22,0.88,176.5,25.65,,,19.82,
2020-01-05 08:00:00,2020-01-05 09:00:00,81.78,181.38,10.7,52.62,63.31,13.96,11.83,0.61,32.91,14.03,,11.91,18.02,70.6,1.05,160.07,115.83,,,21.23,
2020-01-05 09:00:00,2020-01-05 10:00:00,78.26,175.62,9.86,41.83,51.69,14.09,18.73,0.53,37.73,13.14,,15.65,17.02,62.28,1.17,145.44,217.36,,,23.45,
2020-01-05 10:00:00,2020-01-05 11:00:00,69.78,156.75,6.76,34.84,41.59,13.69,22.57,0.5,48.49,12.51,,17.82,15.93,58.14,1.48,135.46,410.51,,,25.2,
2020-01-05 11:00:00,2020-01-05 12:00:00,64.44,152.17,4.79,38.55,43.33,13.56,24.82,0.48,69.04,11.62,,15.63,18.75,53.46,1.99,126.97,536.2,,,26.96,
2020-01-05 12:00:00,2020-01-05 13:00:00,64.0,149.38,2.31,34.96,37.28,14.32,23.18,0.4,90.23,10.38,,12.24,16.29,50.05,2.75,121.38,616.26,,,28.1,
2020-01-05 13:00:00,2020-01-05 14:00:00,51.17,141.15,1.3,31.81,33.11,13.55,17.8,0.31,94.98,9.05,,18.7,13.73,46.62,2.48,135.94,615.34,,,29.22,
2020-01-05 14:00:00,2020-01-05 15:00:00,46.34,111.12,0.7,28.21,28.9,13.91,16.59,0.31,99.17,7.97,,6.31,9.38,43.91,2.29,150.5,528.14,,,30.33,
2020-01-05 15:00:00,2020-01-05 16:00:00,47.82,105.33,0.95,31.32,32.27,13.15,16.59,0.26,82.52,8.46,,17.28,11.85,39.71,1.94,132.89,367.4,,,31.48,
2020-01-05 16:00:00,2020-01-05 17:00:00,42.52,99.17,1.62,60.59,62.22,13.98,14.18,0.48,102.43,8.96,,11.02,22.26,47.53,2.77,291.82,232.72,,,29.66,
2020-01-05 17:00:00,2020-01-05 18:00:00,53.92,146.12,2.7,73.21,75.91,15.1,9.17,0.48,77.5,7.8,,39.61,28.7,61.73,3.29,304.57,54.88,,,27.08,
2020-01-05 18:00:00,2020-01-05 19:00:00,51.33,136.41,5.53,93.34,98.88,15.51,7.05,0.61,51.49,8.24,,23.15,23.91,67.89,2.56,311.63,0.62,,,25.55,
2020-01-05 19:00:00,2020-01-05 20:00:00,53.75,140.12,19.15,129.21,148.47,14.81,7.09,0.93,32.39,10.24,,26.94,38.34,67.79,1.62,307.14,,,,25.09,
2020-01-05 20:00:00,2020-01-05 21:00:00,61.31,164.89,37.87,135.4,173.29,15.15,8.12,1.23,24.21,13.61,,24.73,46.48,66.77,0.64,300.15,,,,24.59,
2020-01-05 21:00:00,2020-01-05 22:00:00,80.28,206.15,94.84,112.34,207.22,19.09,10.48,2.33,26.92,16.74,,25.56,56.66,74.41,0.34,189.14,,,,22.83,
2020-01-05 22:00:00,2020-01-05 23:00:00,135.0,330.88,303.57,108.48,412.09,15.91,16.75,3.4,29.55,21.48,,30.75,69.8,76.06,0.57,171.13,,,,22.75,
2020-01-05 23:00:00,2020-01-06 00:00:00,139.08,388.25,263.24,73.81,337.03,16.27,17.21,2.87,31.12,23.07,,37.78,81.09,72.72,0.39,185.53,,,,22.55,
2020-01-06 00:00:00,2020-01-06 01:00:00,105.19,292.69,130.19,87.36,217.51,15.1,15.29,1.48,32.27,18.14,,30.29,70.54,69.16,0.51,164.15,,,,22.85,
2020-01-06 01:00:00,2020-01-06 02:00:00,70.93,185.19,68.76,75.25,144.0,17.43,13.04,1.24,34.17,13.5,,20.4,50.18,68.36,1.04,143.02,,,,23.0,
2020-01-06 02:00:00,2020-01-06 03:00:00,61.6,174.75,73.61,64.43,138.02,17.14,12.68,0.77,35.44,10.91,,19.27,35.55,69.86,1.31,130.86,,,,22.61,
2020-01-06 03:00:00,2020-01-06 04:00:00,60.09,156.62,31.12,55.61,86.72,18.14,10.49,0.5,38.87,11.44,,14.13,30.67,70.69,1.5,128.56,,,,22.4,
2020-01-06 04:00:00,2020-01-06 05:00:00,51.77,123.38,27.7,53.05,80.77,17.62,10.16,0.54,38.74,9.88,,9.94,20.77,71.21,1.65,129.12,,,,22.19,
2020-01-06 05:00:00,2020-01-06 06:00:00,53.74,130.38,20.44,51.67,72.09,17.53,8.65,0.42,45.1,9.91,,13.08,18.27,70.61,2.24,121.67,,,,22.23,
2020-01-06 06:00:00,2020-01-06 07:00:00,53.09,117.0,20.43,59.53,79.97,18.15,8.44,0.56,45.04,10.43,,17.75,17.41,70.72,1.93,129.12,,,,21.97,
2020-01-06 07:00:00,2020-01-06 08:00:00,62.14,130.1,32.42,63.53,95.96,18.34,8.63,0.89,44.02,11.66,,11.44,18.19,72.98,1.23,132.21,16.81,,,21.45,
2020-01-06 08:00:00,2020-01-06 09:00:00,74.88,181.0,36.06,64.67,100.73,19.99,9.28,0.73,47.22,13.7,,13.37,22.21,67.79,0.77,173.33,123.5,,,23.61,
2020-01-06 09:00:00,2020-01-06 10:00:00,70.52,165.25,45.95,75.02,120.97,19.89,11.31,0.78,50.2,12.43,,16.77,26.61,61.01,1.14,195.72,222.73,,,25.82,
2020-01-06 10:00:00,2020-01-06 11:00:00,69.09,170.88,22.82,65.93,88.74,20.86,15.49,0.63,58.54,13.02,,14.16,25.74,53.06,1.35,134.99,416.14,,,28.38,
2020-01-06 11:00:00,2020-01-06 12:00:00,55.0,158.0,5.73,39.86,45.59,24.8,,0.33,,9.17,,24.61,22.21,49.94,2.81,120.07,563.3,,,29.29,
2020-01-06 12:00:00,2020-01-06 13:00:00,56.82,147.57,4.79,41.01,45.79,31.2,,0.34,41.86,8.22,,18.97,19.76,48.32,3.23,126.66,611.73,,,30.18,
2020-01-06 13:00:00,2020-01-06 14:00:00,77.05,129.43,3.17,33.34,36.51,38.13,10.63,0.3,,8.34,,10.75,15.21,44.91,3.26,114.88,603.32,,,31.26,
2020-01-06 14:00:00,2020-01-06 15:00:00,51.67,105.19,2.35,30.55,32.89,41.15,7.35,0.38,,7.48,,8.82,10.28,41.67,2.39,101.43,505.69,,,32.52,
2020-01-06 15:00:00,2020-01-06 16:00:00,58.11,119.0,3.02,48.34,51.36,42.73,5.62,0.56,90.07,8.66,,5.4,9.61,51.25,3.26,223.66,364.48,,,31.47,
2020-01-06 16:00:00,2020-01-06 17:00:00,59.0,130.56,2.65,65.82,68.47,41.75,2.99,0.59,104.07,12.71,,13.01,19.14,62.48,3.58,299.91,211.94,,,29.06,
2020-01-06 17:00:00,2020-01-06 18:00:00,,,2.21,80.02,82.24,39.8,1.14,0.64,109.02,12.27,,9.91,19.13,67.9,3.12,308.83,70.07,,,28.0,
2020-01-06 18:00:00,2020-01-06 19:00:00,125.0,324.0,2.68,98.1,100.79,41.32,0.52,0.78,87.97,10.24,,15.32,25.73,72.87,2.67,308.7,0.84,,,26.86,
2020-01-06 19:00:00,2020-01-06 20:00:00,77.62,241.14,3.2,112.89,116.09,44.77,0.81,0.95,83.51,11.96,,16.0,31.36,72.96,2.56,314.56,,,,26.49,
2020-01-06 20:00:00,2020-01-06 21:00:00,78.47,235.96,4.63,128.29,132.94,46.88,2.4,1.09,50.09,12.91,,21.4,38.02,70.66,1.72,300.26,,,,26.27,
2020-01-06 21:00:00,2020-01-06 22:00:00,69.01,210.92,34.33,144.3,178.63,49.96,3.65,1.57,3.69,13.81,,21.42,46.73,73.81,0.92,274.39,,,,25.8,
2020-01-06 22:00:00,2020-01-06 23:00:00,82.58,239.19,135.28,132.65,267.94,44.8,6.1,2.08,1.27,17.62,,30.94,66.4,76.82,0.58,268.77,,,,25.25,
2020-01-06 23:00:00,2020-01-07 00:00:00,94.93,271.04,206.85,109.05,315.91,42.62,8.23,2.86,1.98,19.48,,33.52,72.72,81.56,0.43,191.97,,,,24.1,
2020-01-07 00:00:00,2020-01-07 01:00:00,116.89,379.33,351.51,97.89,427.97,40.22,12.92,3.98,2.5,20.57,,41.99,86.47,83.43,0.8,165.89,,,,23.8,
2020-01-07 01:00:00,2020-01-07 02:00:00,133.58,415.01,129.22,84.3,213.5,43.13,7.3,1.96,1.97,20.01,,39.09,74.29,81.27,0.71,180.4,,,,23.52,
2020-01-07 02:00:00,2020-01-07 03:00:00,101.29,293.56,76.7,78.56,155.25,37.22,4.6,1.09,2.33,16.75,,27.59,53.91,77.99,0.9,160.07,,,,23.56,
2020-01-07 03:00:00,2020-01-07 04:00:00,78.92,216.7,52.7,71.95,124.65,36.01,4.07,1.06,2.59,13.86,,20.96,37.97,77.53,0.97,161.06,,,,23.28,
2020-01-07 04:00:00,2020-01-07 05:00:00,75.18,198.26,69.81,74.52,144.32,34.09,4.44,1.03,2.77,13.48,,19.02,39.61,76.45,1.11,153.73,,,,23.28,
2020-01-07 05:00:00,2020-01-07 06:00:00,84.11,217.0,70.56,73.0,143.58,32.39,4.14,1.06,1.53,11.47,,19.76,31.42,76.66,0.79,158.31,,,,23.01,
2020-01-07 06:00:00,2020-01-07 07:00:00,74.98,210.36,106.97,67.85,174.82,31.61,4.65,1.71,2.24,11.98,,20.07,31.99,78.53,0.9,150.38,,,,22.5,
2020-01-07 07:00:00,2020-01-07 08:00:00,86.75,271.0,126.02,81.9,207.92,38.21,4.94,1.37,2.2,13.22,,18.12,31.05,76.84,0.72,153.77,0.29,,,22.77,
2020-01-07 08:00:00,2020-01-07 09:00:00,88.91,252.0,76.94,80.37,157.29,55.19,,,,14.32,,20.39,33.29,71.79,0.97,144.77,63.55,,,24.18,
2020-01-07 09:00:00,2020-01-07 10:00:00,89.91,,45.1,84.15,129.23,77.64,,,,13.68,,25.05,36.69,,,,,,,,
2020-01-07 10:00:00,2020-01-07 11:00:00,88.18,252.0,38.38,132.82,171.21,97.47,9.39,0.95,8.62,13.81,,18.57,33.91,58.69,0.82,137.0,285.88,,,29.27,
2020-01-07 11:00:00,2020-01-07 12:00:00,102.58,273.81,30.18,137.93,168.11,98.72,12.25,0.74,28.67,15.94,,23.16,41.65,54.81,1.47,178.23,465.29,,,30.18,
2020-01-07 12:00:00,2020-01-07 13:00:00,90.29,200.25,,,,,15.65,0.63,57.65,17.12,,13.43,21.87,53.98,2.28,171.23,575.1,,,30.21,
2020-01-07 13:00:00,2020-01-07 14:00:00,65.38,156.0,,,,,12.34,0.52,77.4,15.08,,11.97,19.22,53.61,2.18,169.49,529.2,,,30.7,
2020-01-07 14:00:00,2020-01-07 15:00:00,72.11,158.62,,,,,10.6,0.51,73.44,11.27,,13.07,17.72,52.69,2.58,218.88,402.67,,,31.06,
2020-01-07 15:00:00,2020-01-07 16:00:00,52.95,127.6,,,,,8.21,0.59,80.82,9.75,,16.99,23.8,56.73,3.02,263.75,361.17,,,30.33,
2020-01-07 16:00:00,2020-01-07 17:00:00,63.76,149.17,,,,,6.12,0.59,92.48,18.53,,14.86,20.29,65.27,3.41,289.22,210.81,,,28.51,
2020-01-07 17:00:00,2020-01-07 18:00:00,68.64,141.7,2.08,61.57,63.66,71.12,3.51,0.69,92.89,15.65,,11.38,16.3,71.3,3.37,286.56,58.11,,,27.69,
2020-01-07 18:00:00,2020-01-07 19:00:00,67.18,146.61,2.38,83.22,85.61,67.66,2.68,0.85,105.9,16.96,,19.51,22.55,77.38,2.88,306.05,0.17,,,26.88,
2020-01-07 19:00:00,2020-01-07 20:00:00,84.31,190.12,2.4,76.21,78.61,62.36,2.09,0.78,78.5,12.69,,20.81,26.07,78.95,2.99,309.18,,,,26.53,
2020-01-07 20:00:00,2020-01-07 21:00:00,69.65,173.69,3.1,82.77,85.87,64.55,2.9,0.88,51.14,10.66,,10.92,27.26,78.87,1.77,306.5,,,,26.18,
2020-01-07 21:00:00,2020-01-07 22:00:00,66.18,171.09,6.25,106.22,112.47,58.23,2.81,1.08,26.21,11.65,,16.56,32.95,79.3,1.0,283.14,,,,25.89,
2020-01-07 22:00:00,2020-01-07 23:00:00,70.56,,11.05,123.44,134.51,56.29,,,,13.05,,18.3,43.52,,,,,,,,
2020-01-07 23:00:00,2020-01-08 00:00:00,79.2,199.0,66.92,114.5,181.43,48.63,4.85,1.63,2.87,15.35,,25.48,50.46,80.34,0.46,263.67,,,,24.67,
2020-01-08 00:00:00,2020-01-08 01:00:00,92.72,238.9,70.15,111.44,181.59,44.05,4.7,1.6,3.54,15.88,,25.99,59.97,79.3,0.46,267.12,,,,24.67,
2020-01-08 01:00:00,2020-01-08 02:00:00,84.89,,,,,,,,,14.83,,25.51,55.83,,,,,,,,
2020-01-08 02:00:00,2020-01-08 03:00:00,74.89,204.87,52.88,97.52,150.4,37.44,4.94,1.14,5.38,14.35,,21.2,48.49,75.75,0.49,249.2,,,,24.56,
2020-01-08 03:00:00,2020-01-08 04:00:00,76.72,194.09,71.98,89.95,161.94,34.38,5.48,1.2,6.33,13.54,,22.03,50.37,77.83,0.58,277.84,,,,24.18,
2020-01-08 04:00:00,2020-01-08 05:00:00,83.36,218.6,70.61,78.73,149.33,33.46,6.12,1.14,7.15,14.76,,23.7,53.21,77.76,0.42,172.09,,,,24.09,
2020-01-08 05:00:00,2020-01-08 06:00:00,86.73,224.0,91.29,73.34,164.64,29.06,7.01,1.5,8.88,13.88,,27.24,52.75,80.21,0.47,165.48,,,,23.43,
2020-01-08 06:00:00,2020-01-08 07:00:00,95.2,262.0,339.45,91.52,398.13,25.91,14.71,3.61,11.23,14.47,,29.45,54.23,82.75,0.4,175.29,,,,23.11,
2020-01-08 07:00:00,2020-01-08 08:00:00,134.27,431.21,378.69,95.85,447.52,26.92,15.38,3.67,10.51,16.13,,32.95,60.1,82.99,0.49,183.36,14.08,,,23.05,
2020-01-08 08:00:00,2020-01-08 09:00:00,131.62,378.36,306.16,109.46,98.13,27.82,13.88,3.06,10.32,18.27,,35.94,61.57,77.64,0.68,191.3,105.57,,,25.16,
2020-01-08 09:00:00,2020-01-08 10:00:00,111.87,298.95,23.57,57.42,80.98,28.65,7.9,0.69,11.26,12.23,,25.38,41.09,73.05,1.28,169.64,243.03,,,26.95,
2020-01-08 10:00:00,2020-01-08 11:00:00,56.25,116.0,11.43,34.8,46.23,24.63,10.94,0.42,32.34,10.2,,11.57,31.79,62.31,1.6,202.53,475.67,,,28.6,
2020-01-08 11:00:00,2020-01-08 12:00:00,46.45,100.0,6.41,27.29,33.7,24.8,14.0,0.36,44.42,,,,,59.75,2.57,258.71,504.35,,,28.68,
2020-01-08 12:00:00,2020-01-08 13:00:00,36.89,82.61,3.89,19.27,23.16,23.04,12.57,0.33,51.01,,,,,59.99,2.81,288.93,611.05,,,28.64,
2020-01-08 13:00:00,2020-01-08 14:00:00,32.37,76.52,3.46,20.41,23.87,22.17,11.88,0.33,54.34,,,,,60.28,3.16,304.18,604.35,,,28.48,
2020-01-08 14:00:00,2020-01-08 15:00:00,31.09,69.89,3.09,20.96,24.04,22.0,10.96,0.34,59.59,,,,,60.99,3.53,295.9,543.62,,,28.63,
2020-01-08 15:00:00,2020-01-08 16:00:00,44.62,86.34,3.34,25.51,28.84,22.79,11.26,0.38,16.57,,,,,61.57,3.84,304.12,431.91,,,28.31,
2020-01-08 16:00:00,2020-01-08 17:00:00,41.46,91.65,3.75,32.37,36.12,22.17,10.02,0.38,8.09,,,,,61.0,4.3,311.0,242.71,,,27.47,
2020-01-08 17:00:00,2020-01-08 18:00:00,46.45,105.91,2.19,42.51,44.69,20.71,4.94,0.45,54.8,12.74,,47.22,49.07,64.45,3.11,311.44,60.78,,,26.62,
2020-01-08 18:00:00,2020-01-08 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 19:00:00,2020-01-08 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 20:00:00,2020-01-08 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 21:00:00,2020-01-08 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 22:00:00,2020-01-08 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 23:00:00,2020-01-09 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 00:00:00,2020-01-09 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 01:00:00,2020-01-09 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 02:00:00,2020-01-09 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 03:00:00,2020-01-09 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 04:00:00,2020-01-09 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 05:00:00,2020-01-09 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 06:00:00,2020-01-09 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 07:00:00,2020-01-09 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 08:00:00,2020-01-09 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 09:00:00,2020-01-09 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 10:00:00,2020-01-09 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 11:00:00,2020-01-09 12:00:00,78.6,200.67,8.6,81.06,89.66,14.12,18.6,0.71,75.38,15.07,,12.42,28.07,49.41,1.37,218.0,551.79,,,28.14,
2020-01-09 12:00:00,2020-01-09 13:00:00,64.44,229.47,6.12,74.3,80.42,10.5,14.55,0.75,87.58,15.99,,12.22,30.11,49.37,2.1,248.98,600.96,,,28.24,
2020-01-09 13:00:00,2020-01-09 14:00:00,80.35,193.88,2.64,56.91,59.54,10.39,11.41,0.61,112.37,14.29,,9.13,22.86,52.94,4.08,303.55,590.75,,,27.4,
